X_Goal,Y_Goal,X_Pos,Y_Pos
-0.5709,0.4965,-0.612272,0.30143
-0.5709,0.4965,-0.611433,0.302674
-0.5709,0.4965,-0.610894,0.303481
-0.5709,0.4965,-0.609934,0.304935
-0.5709,0.4965,-0.608858,0.306572
-0.5709,0.4965,-0.607783,0.308211
-0.5709,0.4965,-0.606774,0.309753
-0.5709,0.4965,-0.605766,0.311296
-0.5709,0.4965,-0.605111,0.312304
-0.5709,0.4965,-0.60452,0.313213
-0.5709,0.4965,-0.603931,0.314124
-0.5709,0.4965,-0.602896,0.315733
-0.5709,0.4965,-0.60191,0.317282
-0.5709,0.4965,-0.600932,0.318837
-0.5709,0.4965,-0.599979,0.320364
-0.5709,0.4965,-0.599068,0.321827
-0.5709,0.4965,-0.598526,0.3227
-0.5709,0.4965,-0.598026,0.323507
-0.5709,0.4965,-0.597528,0.324315
-0.5709,0.4965,-0.596584,0.325852
-0.5709,0.4965,-0.595686,0.327326
-0.5709,0.4965,-0.594786,0.328815
-0.5709,0.4965,-0.593927,0.330238
-0.5709,0.4965,-0.59307,0.331663
-0.5709,0.4965,-0.592441,0.332714
-0.5709,0.4965,-0.591855,0.333698
-0.5709,0.4965,-0.59101,0.335127
-0.5709,0.4965,-0.590196,0.336528
-0.5709,0.4965,-0.589393,0.337936
-0.5709,0.4965,-0.588626,0.339296
-0.5709,0.4965,-0.58788,0.340622
-0.5709,0.4965,-0.587459,0.341373
-0.5709,0.4965,-0.586704,0.342725
-0.5709,0.4965,-0.585949,0.344078
-0.5709,0.4965,-0.585195,0.345431
-0.5709,0.4965,-0.584481,0.34671
-0.5709,0.4965,-0.583758,0.347983
-0.5709,0.4965,-0.583165,0.349015
-0.5709,0.4965,-0.582759,0.349724
-0.5709,0.4965,-0.58204,0.350988
-0.5709,0.4965,-0.581327,0.352256
-0.5709,0.4965,-0.580619,0.353526
-0.5709,0.4965,-0.579958,0.354722
-0.5709,0.4965,-0.579301,0.355919
-0.5709,0.4965,-0.578885,0.356683
-0.5709,0.4965,-0.578513,0.35737
-0.5709,0.4965,-0.578144,0.358058
-0.5709,0.4965,-0.577462,0.359343
-0.5709,0.4965,-0.576827,0.360553
-0.5709,0.4965,-0.57622,0.361721
-0.5709,0.4965,-0.575616,0.36289
-0.5709,0.4965,-0.575016,0.36406
-0.5709,0.4965,-0.574541,0.364995
-0.5709,0.4965,-0.574134,0.365805
-0.5709,0.4965,-0.573561,0.366957
-0.5709,0.4965,-0.572995,0.368112
-0.5709,0.4965,-0.572456,0.369227
-0.5709,0.4965,-0.571919,0.370342
-0.5709,0.4965,-0.571386,0.371459
-0.5709,0.4965,-0.571025,0.37222
-0.5709,0.4965,-0.570667,0.372982
-0.5709,0.4965,-0.570154,0.374084
-0.5709,0.4965,-0.569644,0.375188
-0.5709,0.4965,-0.569139,0.376294
-0.5709,0.4965,-0.56867,0.377331
-0.5709,0.4965,-0.56837,0.378
-0.5709,0.4965,-0.568104,0.378599
-0.5709,0.4965,-0.567607,0.379732
-0.5709,0.4965,-0.567145,0.380795
-0.5709,0.4965,-0.566687,0.38186
-0.5709,0.4965,-0.566234,0.382924
-0.5709,0.4965,-0.565819,0.38392
-0.5709,0.4965,-0.565559,0.384553
-0.5709,0.4965,-0.56533,0.385115
-0.5709,0.4965,-0.565104,0.385677
-0.5709,0.4965,-0.564672,0.386761
-0.5709,0.4965,-0.564271,0.387775
-0.5709,0.4965,-0.563857,0.388829
-0.5709,0.4965,-0.56347,0.38981
-0.5709,0.4965,-0.563081,0.39079
-0.5709,0.4965,-0.562786,0.39153
-0.5709,0.4965,-0.562524,0.392199
-0.5709,0.4965,-0.562125,0.393226
-0.5709,0.4965,-0.56176,0.394182
-0.5709,0.4965,-0.561398,0.39514
-0.5709,0.4965,-0.561042,0.396099
-0.5709,0.4965,-0.560722,0.396987
-0.5709,0.4965,-0.560512,0.397584
-0.5709,0.4965,-0.560344,0.39807
0.06651,0.4917,-0.560177,0.398556
0.06651,0.4917,-0.560138,0.398668
0.06651,0.4917,-0.560138,0.398668
0.06651,0.4917,-0.55973,0.399873
0.06651,0.4917,-0.559111,0.401706
0.06651,0.4917,-0.558305,0.404056
0.06651,0.4917,-0.557286,0.406952
0.06651,0.4917,-0.556056,0.410315
0.06651,0.4917,-0.554558,0.414204
0.06651,0.4917,-0.552969,0.418073
0.06651,0.4917,-0.551032,0.422419
0.06651,0.4917,-0.548455,0.427741
0.06651,0.4917,-0.545492,0.433415
0.06651,0.4917,-0.542431,0.438877
0.06651,0.4917,-0.539197,0.444238
0.06651,0.4917,-0.536192,0.448897
0.06651,0.4917,-0.533248,0.453201
0.06651,0.4917,-0.530194,0.457426
0.06651,0.4917,-0.52651,0.462244
0.06651,0.4917,-0.522614,0.467046
0.06651,0.4917,-0.518796,0.471498
0.06651,0.4917,-0.5148,0.475951
0.06651,0.4917,-0.510696,0.480305
0.06651,0.4917,-0.507339,0.4837
0.06651,0.4917,-0.504059,0.486859
0.06651,0.4917,-0.499995,0.490564
0.06651,0.4917,-0.495533,0.494439
0.06651,0.4917,-0.491129,0.498088
0.06651,0.4917,-0.486632,0.501622
0.06651,0.4917,-0.482819,0.504471
0.06651,0.4917,-0.479279,0.506991
0.06651,0.4917,-0.474818,0.51003
0.06651,0.4917,-0.470054,0.513119
0.06651,0.4917,-0.465218,0.516093
0.06651,0.4917,-0.460586,0.518805
0.06651,0.4917,-0.455942,0.521421
0.06651,0.4917,-0.4511,0.524028
0.06651,0.4917,-0.446232,0.526507
0.06651,0.4917,-0.441509,0.528792
0.06651,0.4917,-0.436779,0.530976
0.06651,0.4917,-0.43191,0.533111
0.06651,0.4917,-0.42703,0.535128
0.06651,0.4917,-0.422315,0.536972
0.06651,0.4917,-0.418653,0.538335
0.06651,0.4917,-0.415355,0.539495
0.06651,0.4917,-0.410965,0.54094
0.06651,0.4917,-0.406132,0.542434
0.06651,0.4917,-0.40146,0.543795
0.06651,0.4917,-0.396762,0.545068
0.06651,0.4917,-0.392043,0.546255
0.06651,0.4917,-0.388239,0.547141
0.06651,0.4917,-0.384956,0.547852
0.06651,0.4917,-0.380657,0.548726
0.06651,0.4917,-0.375966,0.549604
0.06651,0.4917,-0.371459,0.550373
0.06651,0.4917,-0.366942,0.551082
0.06651,0.4917,-0.363542,0.551566
0.06651,0.4917,-0.360352,0.551973
0.06651,0.4917,-0.35613,0.552445
0.06651,0.4917,-0.351696,0.552874
0.06651,0.4917,-0.347255,0.553238
0.06651,0.4917,-0.343721,0.553478
0.06651,0.4917,-0.339978,0.553691
0.06651,0.4917,-0.335842,0.553874
0.06651,0.4917,-0.331497,0.554005
0.06651,0.4917,-0.327569,0.554073
0.06651,0.4917,-0.323435,0.554101
0.06651,0.4917,-0.320661,0.554089
0.06651,0.4917,-0.316734,0.554028
0.06651,0.4917,-0.312587,0.553917
0.06651,0.4917,-0.308618,0.553764
0.06651,0.4917,-0.304651,0.553562
0.06651,0.4917,-0.300686,0.553313
0.06651,0.4917,-0.297726,0.553093
0.06651,0.4917,-0.295107,0.552876
0.06651,0.4917,-0.291485,0.552544
0.06651,0.4917,-0.28768,0.552159
0.06651,0.4917,-0.283879,0.551735
0.06651,0.4917,-0.280508,0.551333
0.06651,0.4917,-0.277323,0.55095
0.06651,0.4917,-0.273951,0.550533
0.06651,0.4917,-0.270258,0.550041
0.06651,0.4917,-0.266747,0.549537
0.06651,0.4917,-0.26324,0.549002
0.06651,0.4917,-0.260092,0.548496
0.06651,0.4917,-0.257548,0.548077
0.06651,0.4917,-0.255253,0.547696
0.06651,0.4917,-0.25245,0.547228
0.06651,0.4917,-0.249073,0.54664
0.06651,0.4917,-0.245773,0.546035
0.06651,0.4917,-0.242478,0.545402
0.06651,0.4917,-0.239731,0.544854
0.06651,0.4917,-0.237407,0.544381
0.06651,0.4917,-0.234468,0.543774
0.06651,0.4917,-0.231227,0.543077
0.06651,0.4917,-0.228135,0.542387
0.06651,0.4917,-0.225047,0.541675
0.06651,0.4917,-0.222789,0.541137
0.06651,0.4917,-0.220678,0.540615
0.06651,0.4917,-0.217552,0.539817
0.06651,0.4917,-0.214515,0.53902
0.06651,0.4917,-0.211621,0.538243
0.06651,0.4917,-0.208731,0.537445
0.06651,0.4917,-0.205848,0.536627
0.06651,0.4917,-0.203624,0.535981
0.06651,0.4917,-0.201779,0.535437
0.06651,0.4917,-0.19903,0.534611
0.06651,0.4917,-0.196215,0.533748
0.06651,0.4917,-0.19353,0.532908
0.06651,0.4917,-0.190848,0.532056
0.06651,0.4917,-0.188951,0.531443
0.06651,0.4917,-0.187114,0.530837
0.06651,0.4917,-0.184415,0.52993
0.06651,0.4917,-0.181774,0.529031
0.06651,0.4917,-0.179255,0.528162
0.06651,0.4917,-0.17674,0.52728
0.06651,0.4917,-0.174874,0.526618
0.06651,0.4917,-0.172365,0.525718
0.06651,0.4917,-0.169909,0.524825
0.06651,0.4917,-0.167456,0.523923
0.06651,0.4917,-0.165317,0.523131
0.06651,0.4917,-0.163284,0.522383
0.06651,0.4917,-0.160813,0.521474
0.06651,0.4917,-0.158426,0.520582
0.06651,0.4917,-0.156162,0.519728
0.06651,0.4917,-0.153899,0.518868
0.06651,0.4917,-0.151894,0.5181
0.06651,0.4917,-0.150424,0.517541
0.06651,0.4917,-0.148513,0.516821
0.06651,0.4917,-0.146261,0.515967
0.06651,0.4917,-0.144101,0.51514
0.06651,0.4917,-0.141942,0.514306
0.06651,0.4917,-0.140315,0.513673
0.06651,0.4917,-0.138777,0.513072
0.06651,0.4917,-0.13656,0.5122
0.06651,0.4917,-0.134433,0.511357
0.06651,0.4917,-0.132407,0.510549
0.06651,0.4917,-0.130382,0.509738
0.06651,0.4917,-0.128829,0.509114
0.06651,0.4917,-0.127465,0.50856
0.06651,0.4917,-0.125459,0.507743
0.06651,0.4917,-0.123453,0.506924
0.06651,0.4917,-0.121533,0.506138
0.06651,0.4917,-0.119615,0.505348
0.06651,0.4917,-0.118205,0.504767
0.06651,0.4917,-0.116881,0.504221
0.06651,0.4917,-0.115272,0.503561
0.06651,0.4917,-0.113379,0.502803
0.06651,0.4917,-0.111466,0.502052
0.06651,0.4917,-0.110101,0.501514
0.06651,0.4917,-0.108737,0.500973
0.06651,0.4917,-0.106893,0.500236
0.06651,0.4917,-0.105054,0.499485
0.06651,0.4917,-0.10331,0.498764
0.06651,0.4917,-0.101566,0.498043
0.06651,0.4917,-0.100377,0.497551
0.06651,0.4917,-0.0991892,0.497061
0.06651,0.4917,-0.0974546,0.496348
0.06651,0.4917,-0.0957202,0.495634
0.06651,0.4917,-0.0939858,0.49492
0.06651,0.4917,-0.092371,0.494256
0.06651,0.4917,-0.0907553,0.493593
0.06651,0.4917,-0.0897686,0.493189
0.06651,0.4917,-0.0889027,0.492834
0.06651,0.4917,-0.0871497,0.492115
0.06651,0.4917,-0.0855156,0.491445
0.06651,0.4917,-0.083837,0.490762
0.06651,0.4917,-0.0822738,0.490139
0.06651,0.4917,-0.0807052,0.489529
0.06651,0.4917,-0.0793118,0.488996
0.06651,0.4917,-0.078225,0.48858
0.06651,0.4917,-0.0766729,0.487987
0.06651,0.4917,-0.0751196,0.487395
0.06651,0.4917,-0.0735665,0.486803
0.06651,0.4917,-0.0721189,0.486253
0.06651,0.4917,-0.0706708,0.485705
0.06651,0.4917,-0.0697415,0.485355
0.06651,0.4917,-0.0689671,0.485067
0.06651,0.4917,-0.0681912,0.484783
0.06651,0.4917,-0.0666322,0.484219
0.06651,0.4917,-0.0651666,0.48369
0.06651,0.4917,-0.0637594,0.483184
0.06651,0.4917,-0.0625664,0.482757
0.06651,0.4917,-0.061526,0.482388
0.06651,0.4917,-0.0599627,0.481837
0.06651,0.4917,-0.058552,0.481341
0.06651,0.4917,-0.0572068,0.480871
0.06651,0.4917,-0.0558603,0.480403
0.06651,0.4917,-0.0545131,0.479938
0.06651,0.4917,-0.0533673,0.479546
0.06651,0.4917,-0.0524945,0.479254
0.06651,0.4917,-0.0512174,0.478835
0.06651,0.4917,-0.0498825,0.4784
0.06651,0.4917,-0.0486002,0.477983
0.06651,0.4917,-0.0473165,0.477569
0.06651,0.4917,-0.0460324,0.477157
0.06651,0.4917,-0.045147,0.476874
0.06651,0.4917,-0.0442577,0.476591
0.06651,0.4917,-0.0429998,0.476194
0.06651,0.4917,-0.0417371,0.475798
0.06651,0.4917,-0.040527,0.475422
0.06651,0.4917,-0.0393161,0.475049
0.06651,0.4917,-0.0381036,0.47468
0.06651,0.4917,-0.0372101,0.474412
0.06651,0.4917,-0.0363931,0.474174
0.06651,0.4917,-0.0351562,0.473824
0.06651,0.4917,-0.0339555,0.473487
0.06651,0.4917,-0.0327545,0.473153
0.06651,0.4917,-0.0316321,0.472844
0.63024,-0.59645,-0.0305091,0.472538
0.63024,-0.59645,-0.0302068,0.472456
0.63024,-0.59645,-0.0302062,0.472456
0.63024,-0.59645,-0.0290911,0.472156
0.63024,-0.59645,-0.0268603,0.471555
0.63024,-0.59645,-0.0235133,0.470654
0.63024,-0.59645,-0.0190496,0.469451
0.63024,-0.59645,-0.013469,0.467949
0.63024,-0.59645,-0.00677169,0.466145
0.63024,-0.59645,0.00101476,0.464048
0.63024,-0.59645,0.00936388,0.461785
0.63024,-0.59645,0.0186177,0.459223
0.63024,-0.59645,0.0284163,0.456436
0.63024,-0.59645,0.0387632,0.453362
0.63024,-0.59645,0.0496206,0.449955
0.63024,-0.59645,0.0609639,0.446151
0.63024,-0.59645,0.0723587,0.442034
0.63024,-0.59645,0.0836468,0.437632
0.63024,-0.59645,0.0950318,0.432863
0.63024,-0.59645,0.10629,0.4278
0.63024,-0.59645,0.117415,0.422452
0.63024,-0.59645,0.127993,0.417048
0.63024,-0.59645,0.138195,0.411589
0.63024,-0.59645,0.148548,0.405776
0.63024,-0.59645,0.158755,0.399709
0.63024,-0.59645,0.168818,0.393406
0.63024,-0.59645,0.178281,0.387181
0.63024,-0.59645,0.18743,0.380924
0.63024,-0.59645,0.196713,0.374314
0.63024,-0.59645,0.205843,0.367495
0.63024,-0.59645,0.21442,0.360812
0.63024,-0.59645,0.222877,0.353979
0.63024,-0.59645,0.231206,0.34699
0.63024,-0.59645,0.239435,0.339816
0.63024,-0.59645,0.247515,0.332474
0.63024,-0.59645,0.255043,0.325377
0.63024,-0.59645,0.262501,0.318144
0.63024,-0.59645,0.269832,0.310781
0.63024,-0.59645,0.277045,0.303295
0.63024,-0.59645,0.284156,0.295651
0.63024,-0.59645,0.290757,0.288303
0.63024,-0.59645,0.297443,0.280651
0.63024,-0.59645,0.303982,0.272872
0.63024,-0.59645,0.310073,0.265381
0.63024,-0.59645,0.316055,0.257803
0.63024,-0.59645,0.322002,0.250022
0.63024,-0.59645,0.327816,0.24214
0.63024,-0.59645,0.333499,0.234163
0.63024,-0.59645,0.33871,0.226604
0.63024,-0.59645,0.34375,0.219107
0.63024,-0.59645,0.348935,0.211167
0.63024,-0.59645,0.353907,0.203266
0.63024,-0.59645,0.358763,0.195292
0.63024,-0.59645,0.363257,0.187664
0.63024,-0.59645,0.367537,0.180206
0.63024,-0.59645,0.371873,0.172443
0.63024,-0.59645,0.376094,0.164618
0.63024,-0.59645,0.38,0.157152
0.63024,-0.59645,0.383824,0.149644
0.63024,-0.59645,0.387614,0.141975
0.63024,-0.59645,0.391303,0.134257
0.63024,-0.59645,0.394708,0.126908
0.63024,-0.59645,0.39804,0.119526
0.63024,-0.59645,0.401295,0.11211
0.63024,-0.59645,0.404488,0.104618
0.63024,-0.59645,0.40759,0.097089
0.63024,-0.59645,0.410435,0.0899752
0.63024,-0.59645,0.413242,0.0827994
0.63024,-0.59645,0.415978,0.075596
0.63024,-0.59645,0.418662,0.0683257
0.63024,-0.59645,0.421265,0.0610258
0.63024,-0.59645,0.423637,0.054182
0.63024,-0.59645,0.426001,0.0472421
0.63024,-0.59645,0.428335,0.0401663
0.63024,-0.59645,0.430598,0.0330684
0.63024,-0.59645,0.432647,0.026446
0.63024,-0.59645,0.43469,0.0196993
0.63024,-0.59645,0.436708,0.0128263
0.63024,-0.59645,0.438662,0.00593551
0.63024,-0.59645,0.440401,-0.000376131
0.63024,-0.59645,0.442176,-0.00691685
0.63024,-0.59645,0.4439,-0.0134724
0.63024,-0.59645,0.445586,-0.0200781
0.63024,-0.59645,0.447217,-0.0266987
0.63024,-0.59645,0.448706,-0.0329333
0.63024,-0.59645,0.450176,-0.0392138
0.63024,-0.59645,0.451604,-0.0455041
0.63024,-0.59645,0.453,-0.0518397
0.63024,-0.59645,0.454348,-0.058186
0.63024,-0.59645,0.455573,-0.0641218
0.63024,-0.59645,0.456797,-0.0701371
0.63024,-0.59645,0.458,-0.0762578
0.63024,-0.59645,0.459163,-0.0823857
0.63024,-0.59645,0.460286,-0.0885214
0.63024,-0.59645,0.46127,-0.0940708
0.63024,-0.59645,0.46226,-0.099719
0.63024,-0.59645,0.463242,-0.105474
0.63024,-0.59645,0.464212,-0.11133
0.63024,-0.59645,0.465087,-0.116789
0.63024,-0.59645,0.465962,-0.122348
0.63024,-0.59645,0.466811,-0.127911
0.63024,-0.59645,0.467638,-0.133505
0.63024,-0.59645,0.468437,-0.139104
0.63024,-0.59645,0.469156,-0.144282
0.63024,-0.59645,0.469885,-0.149586
0.63024,-0.59645,0.470603,-0.154979
0.63024,-0.59645,0.471297,-0.160374
0.63024,-0.59645,0.471925,-0.165404
0.63024,-0.59645,0.472556,-0.170518
0.63024,-0.59645,0.473178,-0.175716
0.63024,-0.59645,0.473779,-0.180915
0.63024,-0.59645,0.474361,-0.186117
0.63024,-0.59645,0.474866,-0.190744
0.63024,-0.59645,0.475394,-0.195535
0.63024,-0.59645,0.475926,-0.200494
0.63024,-0.59645,0.476442,-0.205454
0.63024,-0.59645,0.476918,-0.210161
0.63024,-0.59645,0.477387,-0.214868
0.63024,-0.59645,0.477846,-0.219576
0.63024,-0.59645,0.478298,-0.224309
0.63024,-0.59645,0.478738,-0.229042
0.63024,-0.59645,0.479144,-0.233508
0.63024,-0.59645,0.479552,-0.237996
0.63024,-0.59645,0.479952,-0.242486
0.63024,-0.59645,0.48035,-0.247001
0.63024,-0.59645,0.480738,-0.251516
0.63024,-0.59645,0.481097,-0.255751
0.63024,-0.59645,0.481465,-0.260034
0.63024,-0.59645,0.481828,-0.264318
0.63024,-0.59645,0.482089,-0.267401
0.63024,-0.59645,0.482314,-0.270043
0.63024,-0.59645,0.48263,-0.273834
0.63024,-0.59645,0.482979,-0.278071
0.63024,-0.59645,0.483323,-0.282151
0.63024,-0.59645,0.483697,-0.28621
0.63024,-0.59645,0.484096,-0.290267
0.63024,-0.59645,0.484453,-0.293697
0.63024,-0.59645,0.484753,-0.296542
0.63024,-0.59645,0.485165,-0.300506
0.63024,-0.59645,0.485576,-0.304492
0.63024,-0.59645,0.485964,-0.308309
0.63024,-0.59645,0.486342,-0.312128
0.63024,-0.59645,0.486628,-0.315053
0.63024,-0.59645,0.486885,-0.317693
0.63024,-0.59645,0.487272,-0.321673
0.63024,-0.59645,0.487643,-0.325461
0.63024,-0.59645,0.488001,-0.329085
0.63024,-0.59645,0.488358,-0.332709
0.63024,-0.59645,0.488715,-0.336333
0.63024,-0.59645,0.489004,-0.339247
0.63024,-0.59645,0.489244,-0.341651
0.63024,-0.59645,0.489599,-0.345131
0.63024,-0.59645,0.489964,-0.348694
0.63024,-0.59645,0.490318,-0.352112
0.63024,-0.59645,0.490676,-0.355529
0.63024,-0.59645,0.490977,-0.35834
0.63024,-0.59645,0.491248,-0.360746
0.63024,-0.59645,0.49161,-0.363788
0.63024,-0.59645,0.49202,-0.367172
0.63024,-0.59645,0.492416,-0.370422
0.63024,-0.59645,0.492814,-0.373672
0.63024,-0.59645,0.493117,-0.376134
0.63024,-0.59645,0.493517,-0.379378
0.63024,-0.59645,0.493922,-0.382622
0.63024,-0.59645,0.494314,-0.385725
0.63024,-0.59645,0.494714,-0.388826
0.63024,-0.59645,0.495085,-0.391622
0.63024,-0.59645,0.495514,-0.394724
0.63024,-0.59645,0.495946,-0.397826
0.63024,-0.59645,0.496364,-0.400784
0.63024,-0.59645,0.496789,-0.403741
0.63024,-0.59645,0.497119,-0.405989
0.63024,-0.59645,0.497564,-0.408953
0.63024,-0.59645,0.498014,-0.411916
0.63024,-0.59645,0.498453,-0.414752
0.63024,-0.59645,0.498813,-0.417028
0.63024,-0.59645,0.499149,-0.41907
0.63024,-0.59645,0.499612,-0.421784
0.63024,-0.59645,0.500095,-0.424573
0.63024,-0.59645,0.500584,-0.42736
0.63024,-0.59645,0.500994,-0.429664
0.63024,-0.59645,0.501487,-0.432407
0.63024,-0.59645,0.501987,-0.435148
0.63024,-0.59645,0.502474,-0.437765
0.63024,-0.59645,0.50297,-0.440381
0.63024,-0.59645,0.50341,-0.442634
0.63024,-0.59645,0.503774,-0.444422
0.63024,-0.59645,0.50425,-0.446645
0.63024,-0.59645,0.504815,-0.449232
0.63024,-0.59645,0.505367,-0.451725
0.63024,-0.59645,0.505924,-0.454216
0.63024,-0.59645,0.506396,-0.456313
0.63024,-0.59645,0.506954,-0.458796
0.63024,-0.59645,0.507522,-0.461276
0.63024,-0.59645,0.508073,-0.463645
0.63024,-0.59645,0.508635,-0.46601
0.63024,-0.59645,0.509059,-0.46776
0.63024,-0.59645,0.50946,-0.469398
0.63024,-0.59645,0.510072,-0.471857
0.63024,-0.59645,0.510664,-0.474205
0.63024,-0.59645,0.511271,-0.476554
0.63024,-0.59645,0.511869,-0.47879
0.63024,-0.59645,0.512362,-0.480583
0.63024,-0.59645,0.512803,-0.482173
0.63024,-0.59645,0.513488,-0.484595
0.63024,-0.59645,0.514123,-0.486813
0.63024,-0.59645,0.514741,-0.488933
0.63024,-0.59645,0.515369,-0.49105
0.63024,-0.59645,0.515906,-0.492826
0.63024,-0.59645,0.516364,-0.494303
0.63024,-0.59645,0.517029,-0.496394
0.63024,-0.59645,0.517704,-0.498484
0.63024,-0.59645,0.518361,-0.500488
0.63024,-0.59645,0.519027,-0.502489
0.63024,-0.59645,0.519541,-0.504008
0.63024,-0.59645,0.520034,-0.505442
0.63024,-0.59645,0.520753,-0.507496
0.63024,-0.59645,0.521446,-0.509435
0.63024,-0.59645,0.522063,-0.511137
0.63024,-0.59645,0.522688,-0.512836
0.63024,-0.59645,0.523486,-0.514965
0.63024,-0.59645,0.52421,-0.516857
0.63024,-0.59645,0.524913,-0.518659
0.63024,-0.59645,0.525538,-0.520237
0.63024,-0.59645,0.526046,-0.521495
0.63024,-0.59645,0.526784,-0.523292
0.63024,-0.59645,0.527533,-0.525084
0.63024,-0.59645,0.528266,-0.526803
0.63024,-0.59645,0.52885,-0.528153
0.63024,-0.59645,0.529413,-0.529432
0.63024,-0.59645,0.530207,-0.531203
0.63024,-0.59645,0.530986,-0.532902
0.63024,-0.59645,0.531744,-0.534529
0.63024,-0.59645,0.532512,-0.536151
0.63024,-0.59645,0.53313,-0.537437
0.63024,-0.59645,0.533694,-0.538585
0.63024,-0.59645,0.534488,-0.540174
0.63024,-0.59645,0.535286,-0.541735
0.63024,-0.59645,0.536094,-0.543293
0.63024,-0.59645,0.536795,-0.544628
0.63024,-0.59645,0.537506,-0.54596
0.63024,-0.59645,0.538438,-0.547679
0.63024,-0.59645,0.539265,-0.549177
0.63024,-0.59645,0.540067,-0.550602
0.63024,-0.59645,0.540797,-0.551883
2,0,0.541376,-0.552879
2,0,0.541608,-0.553275
2,0,0.541608,-0.553276
2,0,0.542195,-0.55427
2,0,0.54337,-0.556259
2,0,0.545132,-0.559244
2,0,0.547481,-0.563225
2,0,0.550419,-0.568202
2,0,0.553945,-0.574176
2,0,0.558059,-0.581145
2,0,0.56276,-0.58911
2,0,0.568049,-0.598069
2,0,0.573926,-0.608024
2,0,0.580128,-0.618501
2,0,0.586806,-0.629647
2,0,0.593864,-0.641232
2,0,0.601452,-0.653363
2,0,0.609302,-0.665492
2,0,0.617909,-0.678178
2,0,0.62727,-0.691331
2,0,0.637159,-0.704507
2,0,0.647327,-0.717323
2,0,0.657398,-0.729357
2,0,0.667679,-0.741058
2,0,0.678877,-0.753166
2,0,0.690242,-0.764856
2,0,0.701883,-0.776271
2,0,0.713279,-0.786908
2,0,0.724939,-0.797254
2,0,0.737332,-0.807732
2,0,0.749941,-0.81795
2,0,0.762769,-0.82789
2,0,0.775509,-0.837319
2,0,0.788472,-0.846437
2,0,0.801768,-0.855349
2,0,0.815239,-0.863992
2,0,0.828887,-0.872352
2,0,0.842318,-0.880194
2,0,0.855924,-0.887728
2,0,0.869852,-0.895056
2,0,0.883781,-0.902037
2,0,0.897861,-0.908705
2,0,0.911138,-0.914651
2,0,0.924302,-0.920231
2,0,0.938529,-0.925943
2,0,0.952979,-0.931404
2,0,0.96754,-0.936563
2,0,0.981573,-0.941233
2,0,0.996062,-0.945794
2,0,1.01064,-0.950048
2,0,1.02494,-0.953928
2,0,1.03929,-0.957556
2,0,1.05382,-0.960942
2,0,1.0684,-0.964047
2,0,1.08304,-0.966873
2,0,1.09702,-0.969316
2,0,1.11113,-0.971582
2,0,1.12542,-0.973631
2,0,1.13985,-0.975444
2,0,1.15378,-0.976948
2,0,1.16784,-0.978255
2,0,1.18192,-0.979322
2,0,1.19604,-0.980156
2,0,1.21018,-0.980739
2,0,1.22376,-0.98108
2,0,1.23747,-0.981246
2,0,1.25131,-0.981182
2,0,1.26514,-0.980883
2,0,1.27841,-0.980386
2,0,1.29178,-0.979703
2,0,1.30527,-0.978797
2,0,1.31874,-0.977671
2,0,1.3315,-0.976412
2,0,1.34449,-0.974974
2,0,1.35758,-0.973313
2,0,1.37064,-0.971446
2,0,1.3831,-0.969474
2,0,1.39566,-0.967322
2,0,1.40831,-0.964958
2,0,1.42092,-0.9624
2,0,1.43281,-0.959815
2,0,1.4449,-0.957038
2,0,1.45696,-0.954085
2,0,1.46902,-0.950956
2,0,1.48102,-0.947646
2,0,1.49298,-0.944161
2,0,1.50418,-0.940726
2,0,1.51539,-0.937155
2,0,1.52677,-0.933364
2,0,1.53814,-0.929406
2,0,1.54899,-0.92546
2,0,1.55984,-0.921373
2,0,1.57073,-0.917093
2,0,1.58157,-0.912664
2,0,1.59235,-0.908086
2,0,1.6023,-0.903712
2,0,1.61236,-0.899174
2,0,1.62259,-0.894394
2,0,1.63277,-0.889478
2,0,1.64287,-0.884428
2,0,1.65232,-0.879556
2,0,1.66172,-0.874581
2,0,1.67128,-0.869368
2,0,1.68078,-0.864031
2,0,1.68983,-0.858795
2,0,1.69883,-0.853455
2,0,1.70786,-0.847947
2,0,1.71682,-0.842327
2,0,1.72571,-0.836596
2,0,1.73389,-0.831188
2,0,1.74212,-0.825635
2,0,1.7504,-0.819911
2,0,1.7587,-0.814025
2,0,1.76694,-0.808039
2,0,1.77451,-0.802409
2,0,1.78211,-0.796637
2,0,1.78976,-0.790701
2,0,1.79743,-0.784608
2,0,1.80463,-0.778761
2,0,1.81186,-0.772768
2,0,1.81903,-0.766721
2,0,1.8263,-0.760579
2,0,1.83355,-0.754409
2,0,1.84043,-0.74849
2,0,1.84711,-0.742623
2,0,1.85372,-0.736679
2,0,1.86039,-0.730546
2,0,1.86699,-0.724339
2,0,1.87313,-0.718445
2,0,1.87934,-0.712385
2,0,1.8855,-0.706273
2,0,1.89151,-0.700205
2,0,1.89756,-0.693944
2,0,1.90317,-0.688011
2,0,1.90884,-0.681895
2,0,1.91444,-0.67572
2,0,1.9199,-0.66959
2,0,1.92546,-0.663316
2,0,1.93067,-0.657353
2,0,1.93587,-0.651265
2,0,1.94107,-0.645046
2,0,1.9462,-0.638771
2,0,1.95092,-0.632863
2,0,1.95571,-0.626766
2,0,1.96035,-0.620769
2,0,1.96517,-0.614548
2,0,1.96998,-0.608321
2,0,1.97468,-0.602187
