q_diag,r_diag,horizon,tolerance,dt_
0.85,0.3,100,0.2,0.2
X_Goal,Y_Goal,X_Pos,Y_Pos,Theta_Goal,Theta
-3,2,-2.69047,1.73708,-1.5708,-2.4058
-3,2,-2.69811,1.73026,-1.5708,-2.4215
-3,2,-2.70351,1.72558,-1.5708,-2.43254
-3,2,-2.70869,1.72118,-1.5708,-2.44331
-3,2,-2.71199,1.71843,-1.5708,-2.45012
-3,2,-2.71676,1.71452,-1.5708,-2.46004
-3,2,-2.72134,1.71084,-1.5708,-2.46961
-3,2,-2.72713,1.70629,-1.5708,-2.48153
-3,2,-2.73122,1.70314,-1.5708,-2.48984
-3,2,-2.73513,1.70018,-1.5708,-2.49779
-3,2,-2.73885,1.69741,-1.5708,-2.50517
-3,2,-2.74005,1.69652,-1.5708,-2.50751
-3,2,-2.74239,1.69481,-1.5708,-2.51209
-3,2,-2.74354,1.69398,-1.5708,-2.51426
-3,2,-2.74687,1.69158,-1.5708,-2.52048
-3,2,-2.75002,1.68933,-1.5708,-2.52606
-3,2,-2.75202,1.68792,-1.5708,-2.5294
-3,2,-2.75486,1.68594,-1.5708,-2.5336
-3,2,-2.75751,1.6841,-1.5708,-2.53687
-3,2,-2.75992,1.68244,-1.5708,-2.53869
-3,2,-2.76136,1.68144,-1.5708,-2.53847
-3,2,-2.76333,1.68009,-1.5708,-2.53587
-3,2,-2.76489,1.679,-1.5708,-2.52707
-3,2,-2.76965,1.6756,-1.5708,-2.5243
-3,2,-2.78043,1.66802,-1.5708,-2.51829
-3,2,-2.7872,1.66277,-1.5708,-2.41466
-3,2,-2.78494,1.66538,-1.5708,-2.26501
-3,2,-2.77783,1.67524,-1.5708,-2.13513
-3,2,-2.76817,1.69339,-1.5708,-1.99111
-3,2,-2.75908,1.71894,-1.5708,-1.84324
-3,2,-2.75458,1.73826,-1.5708,-1.76004
-3,2,-2.74997,1.7788,-1.5708,-1.61718
-3,2,-2.74981,1.80945,-1.5708,-1.53967
-3,2,-2.75243,1.84736,-1.5708,-1.46679
-3,2,-2.75577,1.87353,-1.5708,-1.42228
-3,2,-2.75966,1.89668,-1.5708,-1.38733
-3,2,-2.76536,1.92433,-1.5708,-1.34801
-3,2,-2.76974,1.9426,-1.5708,-1.32309
-3,2,-2.7726,1.95353,-1.5708,-1.30843
-3,2,-2.77691,1.96892,-1.5708,-1.28751
-3,2,-2.77957,1.97785,-1.5708,-1.27546
-3,2,-2.78328,1.98971,-1.5708,-1.25899
-3,2,-2.78677,2.00026,-1.5708,-1.24374
-3,2,-2.79004,2.00965,-1.5708,-1.22955
-3,2,-2.79308,2.01803,-1.5708,-1.21637
-3,2,-2.7968,2.02783,-1.5708,-1.20006
-3,2,-2.79935,2.03429,-1.5708,-1.18866
-3,2,-2.80172,2.04009,-1.5708,-1.17805
-3,2,-2.80394,2.04537,-1.5708,-1.1679
-3,2,-2.80666,2.05164,-1.5708,-1.1554
-3,2,-2.80853,2.05583,-1.5708,-1.14684
-3,2,-2.81025,2.05961,-1.5708,-1.1391
-3,2,-2.81231,2.06402,-1.5708,-1.13033
-3,2,-2.81325,2.066,-1.5708,-1.12675
-3,2,-2.81455,2.06871,-1.5708,-1.12216
-3,2,-2.81572,2.07113,-1.5708,-1.1189
-3,2,-2.8171,2.07398,-1.5708,-1.11704
-3,2,-2.8177,2.0752,-1.5708,-1.1175
-3,2,-2.81849,2.07682,-1.5708,-1.12041
-3,2,-2.81912,2.07813,-1.5708,-1.12701
-3,2,-2.81954,2.07904,-1.5708,-1.13893
-3,2,-2.8237,2.08812,-1.5708,-1.13555
-3,2,-2.82538,2.09179,-1.5708,-1.15832
-3,2,-2.8249,2.09046,-1.5708,-1.25141
-3,2,-2.82407,2.08771,-1.5708,-1.30799
-3,2,-2.82254,2.08042,-1.5708,-1.4124
-3,2,-2.8216,2.07291,-1.5708,-1.47935
-3,1,-2.82108,2.06465,-0.321751,-1.53805
-3,1,-2.82109,2.05377,-0.321751,-1.60448
-3,1,-2.82258,2.03312,-0.321751,-1.67676
-3,1,-2.82944,1.98987,-0.321751,-1.77363
-3,1,-2.84012,1.94621,-0.321751,-1.84604
-3,1,-2.86148,1.87936,-0.321751,-1.9022
-3,1,-2.88073,1.82397,-0.321751,-1.90223
-3,1,-2.90689,1.74189,-0.321751,-1.84613
-3,1,-2.9234,1.67325,-0.321751,-1.76199
-3,1,-2.93108,1.62393,-0.321751,-1.68586
-3,1,-2.93469,1.54491,-0.321751,-1.54162
-3,1,-2.92089,1.44136,-0.321751,-1.33107
-3,1,-2.9001,1.37773,-0.321751,-1.17462
-3,1,-2.86521,1.31324,-0.321751,-0.967991
-3,1,-2.83754,1.27868,-0.321751,-0.822209
-3,1,-2.81136,1.25385,-0.321751,-0.692009
-3,1,-2.78455,1.23489,-0.321751,-0.52405
-3,1,-2.77609,1.23042,-0.321751,-0.440561
-3,1,-2.77087,1.22822,-0.321751,-0.315327
-3,1,-2.77547,1.2293,-0.321751,-0.190096
-3,1,-2.79581,1.23137,-0.321751,-0.0368498
-3,1,-2.81674,1.2313,-0.321751,0.0333128
-3,1,-2.84148,1.23006,-0.321751,0.0585793
-3,1,-2.8742,1.22816,-0.321751,0.0576138
-3,1,-2.90072,1.2266,-0.321751,0.0614019
-3,1,-2.91743,1.22553,-0.321751,0.0661933
-3,1,-2.93229,1.2245,-0.321751,0.0722801
-3,1,-2.94465,1.22355,-0.321751,0.0803738
-3,1,-2.95882,1.22233,-0.321751,0.0918796
-3,1,-2.96489,1.22176,-0.321751,0.0979852
-3,1,-2.97561,1.22063,-0.321751,0.110206
-3,1,-2.98497,1.21954,-0.321751,0.122116
-3,1,-2.99115,1.21876,-0.321751,0.130916
-3,1,-2.99821,1.21778,-0.321751,0.141941
-3,1,-3.00156,1.2173,-0.321751,0.147386
-3,1,-3.00735,1.21641,-0.321751,0.157091
-3,1,-3.01122,1.21578,-0.321751,0.163611
-3,1,-3.01468,1.2152,-0.321751,0.169125
-3,1,-3.0168,1.21483,-0.321751,0.172315
-3,1,-3.01877,1.21449,-0.321751,0.174827
-3,1,-3.0206,1.21416,-0.321751,0.176953
-3,1,-3.02316,1.2137,-0.321751,0.17891
-3,1,-3.02537,1.2133,-0.321751,0.17889
-3,1,-3.02722,1.21297,-0.321751,0.175809
-3,1,-3.02874,1.2127,-0.321751,0.168866
-3,1,-3.03021,1.21247,-0.321751,0.14962
-3,1,-3.03049,1.21243,-0.321751,0.120951
-3,1,-3.03992,1.21131,-0.321751,0.104962
-3,1,-3.04158,1.21117,-0.321751,0.046156
-3,1,-3.03802,1.21117,-0.321751,-0.0435674
-3,1,-3.029,1.21023,-0.321751,-0.158394
-3,1,-3.02043,1.20852,-0.321751,-0.232401
-3,1,-3.0109,1.20594,-0.321751,-0.29565
-3,1,-3.00114,1.20267,-0.321751,-0.351223
-3,1,-2.9915,1.19887,-0.321751,-0.399734
-3,1,-2.98222,1.19473,-0.321751,-0.439333
-3,1,-2.97063,1.18896,-0.321751,-0.484589
-3,1,-2.96,1.1831,-0.321751,-0.523083
-3,1,-2.95512,1.18024,-0.321751,-0.539731
-3,1,-2.94627,1.17476,-0.321751,-0.568529
-3,1,-2.94212,1.17208,-0.321751,-0.581918
-3,1,-2.93642,1.16825,-0.321751,-0.5999
-3,1,-2.92968,1.16354,-0.321751,-0.620788
-3,1,-2.9252,1.1603,-0.321751,-0.634472
-3,1,-2.91982,1.15627,-0.321751,-0.650918
-3,1,-2.91737,1.15439,-0.321751,-0.658434
-3,1,-2.91294,1.15092,-0.321751,-0.671751
-3,1,-2.91001,1.14857,-0.321751,-0.680371
-3,1,-2.90815,1.14706,-0.321751,-0.685697
-3,1,-2.90485,1.14433,-0.321751,-0.694523
-3,1,-2.90267,1.14251,-0.321751,-0.699522
-3,1,-2.90072,1.14086,-0.321751,-0.703089
-3,1,-2.89848,1.13896,-0.321751,-0.705017
-3,1,-2.89665,1.1374,-0.321751,-0.703316
-3,1,-2.89555,1.13647,-0.321751,-0.698795
-3,1,-2.89443,1.13554,-0.321751,-0.685885
-3,1,-2.8941,1.13527,-0.321751,-0.676178
-3,1,-2.89147,1.13316,-0.321751,-0.686759
-3,1,-2.88442,1.12719,-0.321751,-0.707996
-3,1,-2.88331,1.12625,-0.321751,-0.67676
-3,1,-2.88545,1.1278,-0.321751,-0.593872
-3,1,-2.88936,1.13016,-0.321751,-0.503011
-3,1,-2.89369,1.13235,-0.321751,-0.439081
0,0,-2.89699,1.13382,-0.321751,-0.358977
0,0,-2.8839,1.1296,-0.321751,-0.279082
0,0,-2.86212,1.1241,-0.321751,-0.219162
0,0,-2.84178,1.12,-0.321751,-0.179216
0,0,-2.78694,1.11242,-0.321751,-0.0993255
0,0,-2.7353,1.10866,-0.321751,-0.052493
0,0,-2.65812,1.10527,-0.321751,-0.0460689
0,0,-2.59416,1.10132,-0.321751,-0.0833591
0,0,-2.5253,1.09321,-0.321751,-0.156717
0,0,-2.42689,1.07025,-0.321751,-0.30744
0,0,-2.32651,1.02967,-0.321751,-0.440573
0,0,-2.30212,1.01796,-0.321751,-0.453565
0,0,-2.22933,0.982295,-0.321751,-0.445237
0,0,-2.15495,0.949007,-0.321751,-0.401536
0,0,-2.07957,0.917818,-0.321751,-0.38643
0,0,-1.97874,0.876961,-0.321751,-0.385376
0,0,-1.87796,0.835943,-0.321751,-0.387121
0,0,-1.82759,0.815402,-0.321751,-0.387258
0,0,-1.75203,0.784582,-0.321751,-0.387318
0,0,-1.72685,0.774308,-0.321751,-0.387326
0,0,-1.65129,0.743485,-0.321751,-0.387337
0,0,-1.60092,0.722937,-0.321751,-0.387339
0,0,-1.52537,0.692114,-0.321751,-0.38734
0,0,-1.44981,0.661291,-0.321751,-0.38734
0,0,-1.34908,0.620193,-0.321751,-0.387339
0,0,-1.27352,0.589371,-0.321751,-0.387339
0,0,-1.17278,0.548273,-0.321751,-0.387339
0,0,-1.07204,0.507176,-0.321751,-0.387339
0,0,-0.971302,0.466079,-0.321751,-0.387338
0,0,-0.895747,0.435256,-0.321751,-0.387338
0,0,-0.820193,0.404433,-0.321751,-0.387338
0,0,-0.719453,0.363336,-0.321751,-0.387337
0,0,-0.643898,0.332514,-0.321751,-0.387337
0,0,-0.543159,0.291417,-0.321751,-0.387336
0,0,-0.467604,0.260594,-0.321751,-0.387336
0,0,-0.395381,0.23123,-0.321751,-0.383284
0,0,-0.313185,0.198425,-0.321751,-0.378418
0,0,-0.261739,0.177848,-0.321751,-0.38245
0,0,-0.21968,0.160836,-0.321751,-0.386763
0,0,-0.184156,0.146266,-0.321751,-0.391755
0,0,-0.152727,0.133196,-0.321751,-0.396577
0,0,-0.134643,0.12559,-0.321751,-0.399699
0,0,-0.10848,0.114458,-0.321751,-0.405411
0,0,-0.0993579,0.110523,-0.321751,-0.411125
0,0,-0.0993613,0.110524,-0.321751,-0.411154
0,0,-0.0993598,0.110523,-0.321751,-0.41114
0,0,-0.0993605,0.110524,-0.321751,-0.411139
0,0,-0.0993601,0.110523,-0.321751,-0.411137
0,0,-0.0993604,0.110524,-0.321751,-0.411136
0,0,-0.0993602,0.110524,-0.321751,-0.411135
0,0,-0.0993603,0.110523,-0.321751,-0.411134
0,0,-0.0993602,0.110524,-0.321751,-0.411133
0,0,-0.0993604,0.110523,-0.321751,-0.411131
0,0,-0.0993603,0.110524,-0.321751,-0.41113
